ITEM,COMMENT,SPACE,POS_NEG,CR,ID,PRINT,RATE1,RATE2,RATE3,RATE4,FREQUENCY,FREQ_2,FREQ_3,FREQ_4,FREQ_5,FREQ_6
"Herb, Turnip Greens","Contain Iron, good Eliminators",,,,11280,0,5.85000000e+01,4.10000000e+01,,,,,,,,
"Herb, Vetivert","Sedative, Grounding, Relaxing",,,,11281,0,6.87500000e+01,3.15000000e+01,,,,,,,,
"Herb, Wild Grape Vine","For Brights Disease",,,,11282,0,6.30000000e+01,3.07500000e+01,,,,,,,,
"Herb, Ylang Ylang (Cananga ordorata)","Evocative, Euphoric, Sedative, Hypotensive, Aphrodisiac",,,,11283,0,7.17500000e+01,8.40000000e+01,,,,,,,,
"Herb, Yohimbe",,,,,11284,0,4.80000000e+01,3.55000000e+01,,,,,,,,
"Essence, Green Man Tree, Catalpa, Joy","Helps stabilize emotions, helps mind find peace & balance, improves discrimination & the means of expression",,,,11285,0,5.35999985e+01,4.62500000e+01,,,,,,,,
"Essence, Green Man Tree, Cherry Laurel, Balance of Mind","Restores balance to head, strengthens mental activity, Quiets Surface Mental Activity, allows more subtle perception/insights, stimulates/realigns spiritual concepts/belief systems",,,,11286,0,3.95000000e+01,4.77500000e+01,,,,,,,,
"Essence, Green Man Tree, English Elm, Enthusiasm","Brings perspective back into balance, reduces confusion, oppression & fatigue, Increases clarity in decision making & study",,,,11288,0,4.00000000e+01,5.62500000e+01,,,,,,,,
"Essence, Green Man Tree, Giant Redwood, Weight of Responsibility","Balances/Relaxes Muscles In Abdominal & Pelvic Areas, Allows Change In Manner Of Communication & Expression Of Desires & Will",,,,11289,0,5.32999992e+01,8.60000000e+01,,,,,,,,
"Essence, Green Man Tree, Gorse, Integration","Integrates Heart & Mind, Eases restlessness, frustration & jealousy with present situations & the inability to change, allows new energy, perceptions & joy from deep within heart",,,,11290,0,3.52500000e+01,8.15000000e+01,,,,,,,,
"Essence, Green Man Tree, Holly, Power of Peace","Acts as spiritual guide, brings clarity to mind, increases self-worth, self-love, & self-appreciation, expression in peace-loving way",,,,11291,0,4.17500000e+01,3.85000000e+01,,,,,,,,
"Essence, Green Man Tree, Hornbeam, Right Action","Cleanses away deep tgrauma in core energy systems of body, increases self-confience, security for better decision making",,,,11292,0,6.65999985e+01,5.90000000e+01,,,,,,,,
"Essence, Green Man Tree, Horse Chestnut, Agitation","Increases understanding & empathy with Others, helps create flow between different energies, calms fears & anxieties, brings calm & balance to mental function",,,,11293,0,6.25000000e+01,8.87500000e+01,,,,,,,,
"Essence, Green Man Tree, Italian Alder, Protected Peace","Brings courage & healing to new beginnings, increases feelings of self-worth, strengthens against all aggressive energies",,,,11294,0,7.00000000e+01,6.20000000e+01,,,,,,,,
"Diseases, Strep",,,"-",,11295,0,1.42200003e+01,5.20000000e+01,,,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11296,0,2.41100006e+01,6.10000000e+01,,,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11298,0,5.12099991e+01,2.84099998e+01,3.35999985e+01,5.20000000e+01,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11299,0,8.90000000e+01,7.61100006e+01,3.72000008e+01,5.12999992e+01,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11300,0,6.37000008e+01,3.00000000e+01,3.50000000e+01,4.04099998e+01,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11302,0,4.72999992e+01,7.18099976e+01,,,4.32999992e+01,,,,,
"Diseases, Strep",,,"-",,11303,0,9.41399994e+01,6.44000015e+01,,,4.32999992e+01,,,,,
"Bacteria, Staphylococcus, Staph",,,,,11305,0,2.66000009e+00,5.50999985e+01,,,7.27000000e+02,4.32000008e+01,,,,
"Diseases, Bacterial",,,"-",,11306,0,5.45600014e+01,6.37400017e+01,,,,,,,,
"Diseases, Bacterial",,,"-",,11307,0,4.65999985e+01,7.80000000e+01,,,,,,,,
"Bacteria, Bacillus Anthracis, Anthrax, AB05, Infectious, Found in Cattle, Horse, Sheep, Goats","Check Vitamin B12 & Mineral Cobalt, Spore-Forming, Often Fatal, Attacks Lungs, Connective Tissue, Necrosis Of Lymph Nodes, Some Antibiotics Effective, Antidote 3.25-97.50",,,,11308,0,8.57200012e+01,9.41200027e+01,,,,,,,,
"Viral Diseases, General",,,"-",,11310,0,8.63000031e+01,8.80000000e+01,,,,,,,,
"Viral Diseases, General",,,"-",,11311,0,7.91200027e+01,5.90000000e+01,,,,,,,,
"Bacteria. Spirochete Disorders",,,"-",,11312,0,3.82099991e+01,4.30000000e+01,,,,,,,,
"Insect, Non-Insect, Mites, Allordermaanyssus Sanguineus, Small Colorless Mite","Carrier between Mouse to Man of Rickettsialpox an acute, self-limited disease caused by rickettsia akari",,,,11314,0,4.20000000e+01,3.87500000e+01,,,,,,,,
"Nutritional & Metabolic Disorders, Element Imbalances, Minerals, Calcium, Abnormally Low","in the Body, Hypocalcemia, abnormally low blood calcium",,"-",,11315,0,5.67500000e+01,9.25000000e+01,,,,,,,,
"Blood, Hypogammaglobulinemia, Not Enough Protein Formed In the Blood","Unable to resist infection",,,,11316,0,5.10000000e+01,5.35000000e+01,,,,,,,,
"Nutritional & Metabolic Disorders, Element Imbalances, Minerals, Iron Accumulated in the Body","Hemochromatosis, a disease of iron metabolsim, Liver becomes enlarged, skinpigment turns a bronze color or hue, with diabetes",,"-",,11318,0,7.40000000e+01,8.85000000e+01,,,,,,,,
"Gastrointestinal Disorders, HIV Enteropathy, Disease of the Intestines",,,"-",,11319,0,6.50000000e+01,8.95000000e+01,,,,,,,,
"Blood, Immunoglobulin gamma A (IgA), Deficiency",,,,,11320,0,5.45000000e+01,5.42999992e+01,,,,,,,,
"Gastrointestinal Disorders, Ischemic Bowel Syndrome, Insufficient Blood Supply to Bowel",,,"-",,11321,0,5.32999992e+01,5.45000000e+01,,,,,,,,
"Gastrointestinal Disorders, Lactose Intolerance","Intolerance to Milk, Symptoms gastrointestinal Discomfort, Deficiency of the enzyme lactase",,"-",,11322,0,6.32999992e+01,4.35000000e+01,,,,,,,,
"Lymphatics Disorder, Lymphangiectasis, Protein Losing Enteropathy","Dilation of the Lymphatic Vessels associate dwith the Intestines",,"-",,11323,0,6.62500000e+01,6.85000000e+01,,,,,,,,
"Musculoskeletal & Connective Tissue Disorders, Collagen Vascular Diseases, Scleroderma of","the Small Intestine, Condition Where Edematous skin becomes Hard & Rigid, both Outer & Inner Skin Surfaces, Involves Connective Tissue that share anatomical & pathological features",,"-",,11324,0,3.00000000e+01,3.22500000e+01,,,4.33400000e+03,4.20460000e+04,4.41780000e+04,4.98470000e+04,5.56870000e+04,6.78680000e+04
"Gastrointestinal Disorders, Intestinal Malabsorption Syndrome, Whipple's Disease","Rare Intestinal Lipodystrophy, Fatty Stools, Loss of Weight & Strength, Chronic Arthritis, Other Signs of Malabsorption Syndrome",,"-",,11325,0,5.60000000e+01,8.22500000e+01,,,,,,,,
"Pulmonary Disorders, Bird Breeders Lung, Works Closely with Birds","Attack of Chills, Fever & Cough with Shortness of Breath",,"-",,11326,0,3.32500000e+01,2.20000000e+01,,,,,,,,
"Dermatologic Disorders, Dermatitis Herpetiformis","Chronic Inflammatory Disease, with erthematous, papular, vesicular, bullous or pustular lesions, Intense itching & burning",,"-",,11328,0,5.32500000e+01,5.30000000e+01,,,,,,,,
"Emotion, Peace",,,,,11329,0,1.20000000e+01,2.20000000e+01,1.97500000e+01,6.70000000e+01,,,,,,
"Multiple Myeloma, Cells forming Mutliple Tumor Masses","Usually Progressive & Fatal, Accompanied by Anemia, Renal Lesions & High Globulin Levels in Blood",,"-",,11330,0,5.00000000e+01,8.60000000e+01,,,6.66000000e+02,6.90000000e+02,7.40000000e+02,1.84000000e+03,1.99800000e+03,2.00000000e+03
"Poisoning, General Chemical, Mercury (Thimerosal) in Vaccines","50 times more toxic than plain old mercury (methylmercury)",,,,11331,0,5.65000000e+01,7.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Intracellulare",,,,,11332,0,5.72500000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Chelonei",,,,,11333,0,4.40000000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Gastri",,,,,11334,0,4.30000000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Scrofulaceum",,,,,11336,0,3.52500000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Terrae",,,,,11337,0,4.45000000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Mycobacterium Triviale",,,,,11338,0,2.42500000e+01,3.35000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Acid-Fast","Not Readily Decolorized by acids or other means when stained",,,,11339,0,5.40000000e+01,3.65000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Calmette-Guerin","Organism of Mycobacterium Bovis,  Used in BCG vaccine in prevention of tuberculosis",,,,11341,0,2.30000000e+01,2.35000000e+01,,,,,,,,
"Bacteria, Bacillus, Brucellus Abortus, Comma","Causes Cholera",,,,11342,0,3.35000000e+01,1.35000000e+01,,,,,,,,
"Bacteria, Bacillus, Doderlein's","Large Gram-Positive Bacilus Usually Present in Vagina, Considered Identical with Lactobacillus Acidophilus",,,,11343,0,3.45000000e+01,2.35000000e+01,,,,,,,,
"Bacteria, Bacillus, Hawmophilus Ducreyi, Ducrey's","Cause of Soft Chancre or Chancroid infection of the genitalia",,,,11344,0,3.37500000e+01,5.32500000e+01,,,,,,,,
"Bacteria, Bacillus, Gartner's, Salmonella Enteritidis","Causes Gastroenteritis & Food Poisoning",,"-",,11345,0,8.57500000e+01,5.40000000e+01,,,,,,,,
"Bacteria, Bacillus, Hofman's, Corynebacterium Pseudodiphtheriticum","Causes a Type of Diphtheria",,,,11346,0,8.37500000e+01,6.47500000e+01,,,,,,,,
"Bacteria, Bacillus Anthracis, Anthrax, AB02, Infectious, Found in Cattle, Horse, Sheep, Goats","Check Vitamin B12 & Mineral Cobalt, Spore-Forming, Often Fatal, Attacks Lungs, Connective Tissue, Necrosis Of Lymph Nodes, Some Antibiotics Effective, Antidote 3.25-97.50",,,,11347,0,1.30000000e+01,8.57500000e+01,,,,,,,,
"Viral Diseases, Exanthematous Viral Diseases, Smallpox","Acute, Contagious, Febrile Disease, Characterized By High Temperature, Backache, Pains, Malaise, Loss Of Appetite, Restlessness, Insomnia, Irritability, Strong Urine, Constipation",,"-",,11349,0,1.47500000e+01,8.22500000e+01,,,,,,,,
"Bacteria, Mycoplasma Hominis, Type 2","DNA Particle With No Cell Wall, May Be Mutated From Brucella Bacterium, May Be Causative Factor In Chronic Fatigue, Fibromyalgia, Mutliple Sclerosis, Aids",,,,11351,0,1.45000000e+01,8.47500000e+01,,,,,,,,
"Bacteria, Mycobacterium Leprae","Causative Agent of Leprosy",,,,11352,0,4.15000000e+01,4.37500000e+01,,,,,,,,
"Fungus, Aspergillus Auricularis","found in the External auditory Meatus",,,,11353,0,6.57500000e+01,4.30000000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Barbae","Found in Mycosis of the Scalp",,,,11354,0,4.47500000e+01,3.52500000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Bouffardi","found in Black Mycetoma a Disease that Attacks the Foot",,,,11355,0,1.47500000e+01,5.30000000e+01,,,7.87000000e+02,,,,,
"Fungus, Mycetoma","A Disease Induced by Fungus that Attacks the Foot",,"-",,11356,0,3.50000000e+01,9.42500000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Concentricus","Thought to Cause Tinea Imbricata Ringworm",,,,11357,0,5.30000000e+01,4.47500000e+01,,,7.87000000e+02,,,,,
"Antibacterial Substance, Fumigacin","Obtained from Fungus, Aspergillus Fumigatus",,,,11358,0,6.60000000e+01,5.37500000e+01,,,,,,,,
"Antibacterial Substance, Clavacin","Obtained From Fungus, Aspergillus Clavatus",,,,11359,0,6.40000000e+01,5.60000000e+01,,,,,,,,
"Fungus, Aspergillus Mucoroides","Sometimes Found in the Lungs",,,,11360,0,4.45000000e+01,4.47500000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Ocraceus","Produces the Characteristic Odor of Brewing Coffee",,,,11361,0,5.85000000e+01,8.50000000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Pictor","Found in the Patches of Pinta",,,,11362,0,5.50000000e+01,6.05000000e+01,,,7.87000000e+02,,,,,
"Fungus, Aspergillus Repens","Found in the External Auditory Canal",,,,11363,0,5.50000000e+01,6.67500000e+01,,,7.87000000e+02,,,,,
"Dermatologic Disorders, Viral Skin Infections, Molluscum","Mildly infective skin disease characterized by tumor formations on the skin, Iodine Helpful",,"-",,11364,0,5.95000000e+01,5.40000000e+01,,,1.00000000e+00,2.00000000e+00,,,,
"Dermatologic Disorders, Viral Skin Infections, Molluscum Fibrosum","Form showing masses of fibrocellular tissue, Iodine helpful",,"-",,11365,0,5.40000000e+01,8.60000000e+01,,,1.00000000e+00,2.00000000e+00,,,,
"Virus, Bacterial","Capable of inducing lysis or dissolution of certain bacterial cells, bacteriophage",,,,11367,0,5.52500000e+01,5.35000000e+01,,,,,,,,
"Virus, Cytomegalic","Herpesvirus widely distributed Causes detectable disease in infants, transmitted from the mother thru the placenta",,,,11368,0,5.45000000e+01,4.40000000e+01,,,,,,,,
"Virus, Filtrable","Causes infectious disease, so tiny it passes thru a Berkefeld type filter",,,,11369,0,7.00000000e+01,4.45000000e+01,,,,,,,,
"Virus, Masked","Occurs in host in noninfective state, activated by indirect methods",,,,11370,0,5.35000000e+01,3.37500000e+01,,,,,,,,
"Virus, Orphan Virus's","Thought not be pathogenic but now showing up in diseases, includes enteroviruses & rhinoviruses",,,,11372,0,7.42500000e+01,5.32500000e+01,,,,,,,,
"Virus, Parainfluenza","Affects infant & young children, causes respiratory infections progressing to pneumonia, often unrecognized because they are so mild",,,,11373,0,4.32500000e+01,3.35000000e+01,,,4.32999992e+01,,,,,
"Bacteria, Bacillus, Klebsiella Pasteurella, Lowers the Body's Temperature",,,,,11374,0,4.00000000e+00,1.00000000e+02,,,2.00000000e+01,2.20000000e+03,,,,
"Blood, Immunoglobulin D (IgD), Antibodies","Immuno-Globulins That Can Bind With & Destroy Antigens, Is the antigen receptors on lymphocytes, they function in inflammation that follows their over-production",,,,11376,0,4.15000000e+01,7.68000031e+01,,,,,,,,
"Radiation, ELF, Haarp Created, Standing Wave",,,,,11377,0,6.87500000e+01,8.11500015e+01,,,,,,,,
"Radiation, ELF, Haarp Created, Standing Wave",,,,,11378,0,3.72500000e+01,6.22599983e+01,,,,,,,,
"Gastrointestinal Disorders, Ulcerative Colitis, Ulcers, Arteries","Use Papaya Enzyme",,"-",,11380,0,9.20000000e+01,7.10000000e+01,,,,,,,,
"Negative, Entity, Tingle","Crushed Granite, Iolite, Realgar, Green Kyanite, CA Spinel, Collodial Silver, Spectrolite Useful",,,,11381,0,7.20000000e+01,3.35000000e+01,,,,,,,,
"Negative, Entity, Cat",,,,,11382,0,4.59999990e+00,6.95000000e+01,,,,,,,,
"Negative, Entity, Fallen Angel",,,,,11383,0,8.05000000e+01,4.05000000e+01,,,,,,,,
"Negative, Entity, Dimensional",,,,,11384,0,2.37500000e+01,7.45000000e+01,,,,,,,,
"Negative, Entity, Blue Alien",,,,,11385,0,4.12500000e+01,7.85000000e+01,,,,,,,,
"Negative, Entity, Dweller",,,,,11387,0,7.00000000e+01,7.90000000e+01,,,,,,,,
"Negative, Entity, Reptillian",,,,,11388,0,4.35999985e+01,8.75000000e+01,,,,,,,,
"Radionic, Scalar or Psychotronic Manipulation, Block, Nullify & Dissolve Any Detrimental",,,,,11389,0,2.12500000e+01,6.80000000e+01,,,,,,,,
"Mutation of Bacteria/Bacterium, Stop Any Further",,,,,11391,0,1.45000000e+01,7.90000000e+01,,,,,,,,
"Bacteria, Pseudomonas",,,,,11392,0,6.10000000e+01,5.10000000e+01,,,5.31100000e+03,4.82000000e+02,,,,
"Bacteria, Pseudomonas",,,,,11393,0,4.54000015e+01,2.75000000e+01,,,5.31100000e+03,4.82000000e+02,,,,
"Bacteria, Pseudomonas",,,,,11394,0,1.05000000e+01,9.00000000e+01,,,5.31100000e+03,4.82000000e+02,,,,
"Universal Clearing, All, Any",,,,,11395,0,6.40000000e+01,4.82500000e+01,9.65000000e+01,4.85000000e+01,,,,,,
"Emotion, Joy",,,,,11396,0,2.55000000e+01,3.02500000e+01,,,,,,,,
"Negative, Effects of Astral Projection, Entrainment of Thoughts, Ideas, Concepts, Experiences",,,,,11398,0,2.90000000e+01,7.00000000e+01,5.20000000e+01,5.35000000e+01,,,,,,
"Negative, Effects of Mental Projection, Entrainment of Thoughts, Ideas, Concepts, Experiences",,,,,11399,0,6.95000000e+01,7.20000000e+01,4.70000000e+01,6.10000000e+01,,,,,,
"Pulsed Unknowns, Affecting The Etheric Field, Reverse & Convert",,,,,11400,0,6.50000000e+00,5.45000000e+01,,,,,,,,
"Bacteria, Pseudomonas, Genetically Spliced With Staphylococcus & Spliced Again With","Klebsiella Pasteurella",,,,11401,0,8.39999962e+00,5.75000000e+01,2.17000008e+01,1.00000000e+02,7.27000000e+02,4.32000008e+01,,,,
"Negative, Detrimental Telepathic Contact, Communication of Thoughts, Ideas, Concepts",,,,,11402,0,6.80000000e+01,8.85000000e+01,3.35000000e+01,1.70000000e+01,,,,,,
"Compounds, Food, Indoles, Stimulate the production of Carcinogen-deactivating Enzymes","Green Vegetables",,,,11404,0,6.95000000e+01,5.50000000e+01,,,,,,,,
"Alkaloids, Geraniol","Orange-Yellow Fruits",,,,11405,0,9.70000000e+01,6.50000000e+01,,,,,,,,
"Nutrient, Anthocyanins, Antioxidant","Inhibits blood-clot formation, red-purple fruits",,,,11406,0,8.50000000e+01,5.07500000e+01,,,,,,,,
"Gem, Agate, Black, Balance, Inspiration, Perceptiveness",,,,,11407,0,2.35000000e+01,2.47500000e+01,,,,,,,,
"Gem, Charlotte",,,,,11408,0,2.35000000e+01,4.55000000e+01,,,,,,,,
"Gem, Chrysocolla, Brow, Throat, Heart Chakra","Emotional Balance, for Female Energy & Creativity, Relief for Ulcers & Arthritis, Communication, Provides Great Inner Strength, through Stressful Sitations",,"+",,11409,0,5.47500000e+01,3.40000000e+01,,,,,,,,
"Gem, Pearl, Mother of, Mental Clarity, Adaptability, Cooperation",,,,,11411,0,3.35000000e+01,3.45000000e+01,,,,,,,,
"Gem, Topaz, Blue, True Love, Trust, Success",,,,,11412,0,3.37500000e+01,3.47500000e+01,,,,,,,,
"Renal, Urologic & Sexual Disorders, Peyronie's Disease, Hardening of the Corpora Cavernosum","Causes Distortion or Deflection of the Penis",,"-",,11413,0,1.45000000e+01,3.22500000e+01,,,,,,,,
"Bacteria, Yersinia Pseudotuberculosis",,,,,11414,0,6.32500000e+01,3.35000000e+01,,,8.00000000e+02,4.32999992e+01,,,,
"Interference, Multidimensional, Sleeplessness, Bodily Stimulation",,,,,11416,0,2.12500000e+01,9.00000000e+01,,,,,,,,
"Interference, Multidimensional, Sleeplessness, Bodily Stimulation",,,,,11417,0,9.00000000e+00,9.20000000e+01,,,,,,,,
"Wave Forms, Eloptic Alternating Pulsed",,,,,11418,0,1.40000000e+01,7.70000000e+01,,,,,,,,
"Interference, Multidimensional, Radionic Manipulation",,,,,11419,0,1.25000000e+01,7.91999969e+01,,,,,,,,
"Radiation, Electromagnetic, Microwave, Low Frequency Modulated Transmission",,,,,11420,0,4.65000000e+01,8.85000000e+01,,,,,,,,
"Radiation, Laser Burn",,,,,11422,0,8.35000000e+01,1.00000000e+02,,,,,,,,
"Bacterium, Unknown",,,,,11423,0,7.35000000e+01,1.00000000e+02,,,,,,,,
"Skeletal, Body, Arm, Shoulder, Right","Square to the Body",,,,11424,0,5.34000015e+01,1.00000000e+02,,,,,,,,
"Skeletal, Body, Arm, Shoulder, Left","Square to the Body",,,,11425,0,2.92000008e+01,1.00000000e+02,,,,,,,,
"Memory, To Improve, Mental Fog, Resulting in Confusion",,,,,11427,0,8.50000000e+00,8.15000000e+01,,,,,,,,
"Interference, Multidimensional, Psychic Attack",,,,,11428,0,2.72500000e+01,4.60000000e+01,,,,,,,,
"Bacteria, Soil, Anaerobic Bacteria","Microorganism That Can Live & Grow Without The Presence Of Oxygen",,,,11429,0,4.35000000e+01,3.37500000e+01,,,,,,,,
"Index, Color",,,,,11430,0,9.50000000e+01,4.52500000e+01,,,,,,,,
"Index, Nutritional",,,,,11431,0,4.65000000e+01,5.37500000e+01,,,,,,,,
"Affirmation, I Know the Essence of What I Want & I Get It","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11433,0,1.00000000e+01,6.00000000e+01,,,,,,,,
"Affirmation, My Cells Are Divine & Act So","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11434,0,1.51000004e+01,2.75000000e+01,,,,,,,,
"Affirmation, I Assimilate Knowledge Easily & Raise My Understanding","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11435,0,1.51999998e+01,6.30000019e+00,,,,,,,,
"Affirmation, Serenity & Joy Are Mine, I See Others As Divine Beings","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11436,0,1.71000004e+01,5.37999992e+01,,,,,,,,
"Affirmation, Being Divine, Choosing My Path Is Easy","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11437,0,1.72999992e+01,1.51000004e+01,,,,,,,,
"Affirmation, Balance & Harmony Vitalize My Being","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11439,0,1.95000000e+01,1.01000004e+01,,,,,,,,
"Affirmation, I Let Go Easily","Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11441,0,2.30000000e+01,4.10000000e+01,,,,,,,,
"Affirmation, Worthy of & Joyously Receive & Use Continuously and Abundance of God's Loving","Energy & Supports On All Levels, Dimensions, Timeframes In Manifesting Health, Wealth, Best Vocalized, Can Be Used As A Fill Like White Light",,"+","MK",11442,0,2.60000000e+01,2.85000000e+01,2.55000000e+01,1.05000000e+01,,,,,,
